artist_name;title;release;year;artist_familiarity;artist_hotttnesss;artist_latitude;artist_longitude;duration;end_of_fade_in;key;key_confidence;loudness;mode;mode_confidence;song_hotttnesss;start_of_fade_out;tempo;time_signature;time_signature_confidence
Onesidezero;Eight (Album Version);Is This Room Getting Smaller?;2001;0.59664239604087244;0.33810400972284838;34.053489999999996;-118.24532000000001;281.12934000000001;0.0;6;0.33200000000000002;-6.7649999999999997;0;0.54300000000000004;0.4454545254934259;277.87299999999999;151.74600000000001;1;0.26100000000000001
Britny Fox;Over And Out [Album Version];Bite Down Hard;1991;0.58365409909267885;0.38833264948402829;39.952269999999999;-75.162369999999996;285.02159;0.22500000000000001;11;0.96699999999999997;-12.159000000000001;1;0.57999999999999996;0.48456252996792964;267.52300000000002;149.00999999999999;4;0.17199999999999999
Olivia Ruiz;Enervé;J'Aime Pas L'Amour;2004;0.62120174840507292;0.37436568024496292;43.211829999999999;2.3584000000000001;230.24280999999999;0.0;8;0.70099999999999996;-5.1059999999999999;1;0.59099999999999997;0.4715782477005801;226.97499999999999;104.0;4;0.95299999999999996
Jimmy Page;Wailing Sounds;Get the Led Out - Led Zeppelin Salute;2004;0.73182221865142949;0.4249403308027947;51.485500000000002;-0.37196000000000001;157.02159;0.0;2;0.47099999999999997;-4.8129999999999997;0;0.41199999999999998;0.49944583480063209;153.03700000000001;184.45599999999999;4;0.28000000000000003
Rihanna;Good Girl Gone Bad;Good Girl Gone Bad: Reloaded;2007;0.91786390584761912;0.90820261920848189;13.11199;-59.598950000000002;213.26321999999999;0.22900000000000001;5;0.60899999999999999;-6.1459999999999999;0;0.61499999999999999;0.70514800524097421;205.69999999999999;94.986999999999995;4;1.0
Martha Wainwright;C'est Toujours la Même Histoire;Sans Fusils_ Ni Souliers_ A Paris: Martha Wainwright's Piaf Record;2009;0.70424476603767505;0.49756873428189957;40.714550000000003;-74.00712;287.08526000000001;0.071999999999999995;10;0.51300000000000001;-11574;0;0.51600000000000001;0.59711670292271968;287.08499999999998;82.123999999999995;7;0.73999999999999999
The Smashing Pumpkins;Soot and Stars;Rarities & B-Sides;2001;0.88792045019263655;0.64722472377957974;41.884149999999998;-87.632409999999993;399.98649;0.14000000000000001;7;0.73699999999999999;-9.2720000000000002;1;0.68200000000000005;0.57710792350647655;389.55500000000001;66.409999999999997;4;1.0
MC5;Future/Now (LP Version);High Time;1971;0.65486082234304266;0.4514660603634324;42.251469999999998;-83.18186;381.30892999999998;7.4249999999999998;2;0.5;-11996;0;0.54200000000000004;0.26633059004061377;369.90499999999997;171.94399999999999;7;0.56999999999999995
Dynamite Deluxe;Eimsbush bis 0711;Hamburg City Heftig Vol.1;2000;0.63340234220212832;0.41483494074327226;51.164180000000002;10.45415;152.92035999999999;0.0;11;0.82299999999999995;-7.1319999999999997;1;0.58699999999999997;0.34092275586437804;149.72800000000001;152.34299999999999;4;0.78200000000000003
Rihanna;Good Girl Gone Bad;Good Girl Gone Bad: Reloaded;2007;0.91786390584761912;0.90820261920848189;13.11199;-59.598950000000002;213.26321999999999;0.22900000000000001;5;0.60899999999999999;-6.1459999999999999;0;0.61499999999999999;0.70514800524097421;205.69999999999999;94.986999999999995;4;1.0
Martha Wainwright;C'est Toujours la Même Histoire;Sans Fusils_ Ni Souliers_ A Paris: Martha Wainwright's Piaf Record;2009;0.70424476603767505;0.49756873428189957;40.714550000000003;-74.00712;287.08526000000001;0.071999999999999995;10;0.51300000000000001;-11574;0;0.51600000000000001;0.59711670292271968;287.08499999999998;82.123999999999995;7;0.73999999999999999
The Smashing Pumpkins;Soot and Stars;Rarities & B-Sides;2001;0.88792045019263655;0.64722472377957974;41.884149999999998;-87.632409999999993;399.98649;0.14000000000000001;7;0.73699999999999999;-9.2720000000000002;1;0.68200000000000005;0.57710792350647655;389.55500000000001;66.409999999999997;4;1.0
MC5;Future/Now (LP Version);High Time;1971;0.65486082234304266;0.4514660603634324;42.251469999999998;-83.18186;381.30892999999998;7.4249999999999998;2;0.5;-11996;0;0.54200000000000004;0.26633059004061377;369.90499999999997;171.94399999999999;7;0.56999999999999995
Dynamite Deluxe;Eimsbush bis 0711;Hamburg City Heftig Vol.1;2000;0.63340234220212832;0.41483494074327226;51.164180000000002;10.45415;152.92035999999999;0.0;11;0.82299999999999995;-7.1319999999999997;1;0.58699999999999997;0.34092275586437804;149.72800000000001;152.34299999999999;4;0.78200000000000003
Cali;C'est Toujours Le Matin;Menteur / L'Amour Parfait;2003;0.61688454403656334;0.34384449941445117;42.548430000000003;2.3859599999999999;210.18077;0.28699999999999998;9;0.92900000000000005;-10.893000000000001;0;0.84899999999999998;0.65480066243638213;194.56;189.85900000000001;4;1.0
Terry Callier;Java Sparrow;Timepeace;1998;0.70682767130445823;0.4161730646266773;41.884149999999998;-87.632409999999993;315.08852999999999;0.65300000000000002;7;0.66700000000000004;-12.93;1;0.98799999999999999;0.40723301490110481;300.29199999999997;118.60599999999999;4;1.0
Al Di Meola;Splendido Sundance;Splendido Hotel;1980;0.6430166662617105;0.46151720449793504;40.717399999999998;-74.043229999999994;291.02974999999998;0.10199999999999999;0;0.46400000000000002;-13.739000000000001;1;0.45100000000000001;0.49944583480063209;286.29599999999999;209.58099999999999;4;0.01
Sick Of It All;Burn 'Em Down (LP Version);Built To Last;1997;0.69062625611963147;0.42080184950700561;40.714550000000003;-74.00712;175.41179;0.14199999999999999;9;0.38300000000000001;-7.4969999999999999;1;0.35999999999999999;0.52378736269643011;172.83199999999999;96.703000000000003;4;0.69699999999999995
Cali;C'est Toujours Le Matin;Menteur / L'Amour Parfait;2003;0.61688454403656334;0.34384449941445117;42.548430000000003;2.3859599999999999;210.18077;0.28699999999999998;9;0.92900000000000005;-10.893000000000001;0;0.84899999999999998;0.65480066243638213;194.56;189.85900000000001;4;1.0
Terry Callier;Java Sparrow;Timepeace;1998;0.70682767130445823;0.4161730646266773;41.884149999999998;-87.632409999999993;315.08852999999999;0.65300000000000002;7;0.66700000000000004;-12.93;1;0.98799999999999999;0.40723301490110481;300.29199999999997;118.60599999999999;4;1.0
Al Di Meola;Splendido Sundance;Splendido Hotel;1980;0.6430166662617105;0.46151720449793504;40.717399999999998;-74.043229999999994;291.02974999999998;0.10199999999999999;0;0.46400000000000002;-13.739000000000001;1;0.45100000000000001;0.49944583480063209;286.29599999999999;209.58099999999999;4;0.01
Sick Of It All;Burn 'Em Down (LP Version);Built To Last;1997;0.69062625611963147;0.42080184950700561;40.714550000000003;-74.00712;175.41179;0.14199999999999999;9;0.38300000000000001;-7.4969999999999999;1;0.35999999999999999;0.52378736269643011;172.83199999999999;96.703000000000003;4;0.69699999999999995
Static-X;Transmission (Album Version);Shadow Zone;2003;0.76800423477358915;0.56081976926185706;32.614359999999998;-86.680729999999997;98.899140000000003;0.0;0;0.54100000000000004;-3.8050000000000002;0;0.48799999999999999;0.79152055340754235;98.899000000000001;85.465999999999994;5;1.0
Tinariwen;Chatma;Amassakoul;2003;0.64783484000582048;0.47245177187094001;17.579750000000001;-3.9988299999999999;336.32607999999999;0.0;9;0.048000000000000001;-12.327999999999999;1;0.033000000000000002;0.56375520839129589;326.50200000000001;105.98099999999999;4;1.0
Jake Hess;I Know Where I Am Now;Special Homecoming Moments;2004;0.37455343568216087;0.32754381337812372;35.830730000000003;-85.978740000000002;298.89260999999999;0.0;10;0.34999999999999998;-15102;1;0.41199999999999998;0.25383473613223129;293.32600000000002;99.957999999999998;4;0.74099999999999999
The Forms;Red Gun;The Forms;2007;0.57656876559369374;0.41252805157967043;40.655070000000002;-73.948880000000003;145.08363;2.7570000000000001;3;0.067000000000000004;-9.0980000000000008;0;0.47499999999999998;0.44082644049887931;133.55500000000001;108.88800000000001;5;1.0
Crucial Conflict;Ride Out Dip;Planet CruCon;2008;0.61428226246982276;0.39937723178052909;41.884149999999998;-87.632409999999993;230.58240000000001;0.32800000000000001;6;0.41999999999999998;-5.79;0;0.48199999999999998;0.51875989799709943;223.95099999999999;147.99000000000001;4;0.64300000000000002
Fontella Bass;I Can't Rest;Rescued : The Best Of Fontella Bass;2006;0.55891624402671292;0.39257987775536779;38.627740000000003;-90.199510000000004;175.38567;2.3159999999999998;7;0.51700000000000002;-6.7539999999999996;1;0.54200000000000004;0.5479529419800353;160.72300000000001;124.82599999999999;4;0.51800000000000002
VHS Or Beta;Forever;Night On Fire;2004;0.67161063983589886;0.42197396827851685;38.254860000000001;-85.766400000000004;343.56200000000001;0.084000000000000005;8;0.63700000000000001;-5.8200000000000003;0;0.45200000000000001;0.52755535612329352;324.11000000000001;123.84699999999999;4;1.0
Joe Rogan;Fear Factor (Shiny Happy Jihad);Shiny Happy Jihad;2007;0.51099304190631334;0.3792228610861676;40.731969999999997;-74.174180000000007;183.97995;2.7280000000000002;10;0.0050000000000000001;-9.6890000000000001;0;0.14000000000000001;0.5331551918685794;181.56299999999999;58.164999999999999;4;0.60399999999999998
Static-X;Transmission (Album Version);Shadow Zone;2003;0.76800423477358915;0.56081976926185706;32.614359999999998;-86.680729999999997;98.899140000000003;0.0;0;0.54100000000000004;-3.8050000000000002;0;0.48799999999999999;0.79152055340754235;98.899000000000001;85.465999999999994;5;1.0
Tinariwen;Chatma;Amassakoul;2003;0.64783484000582048;0.47245177187094001;17.579750000000001;-3.9988299999999999;336.32607999999999;0.0;9;0.048000000000000001;-12.327999999999999;1;0.033000000000000002;0.56375520839129589;326.50200000000001;105.98099999999999;4;1.0
Jake Hess;I Know Where I Am Now;Special Homecoming Moments;2004;0.37455343568216087;0.32754381337812372;35.830730000000003;-85.978740000000002;298.89260999999999;0.0;10;0.34999999999999998;-15102;1;0.41199999999999998;0.25383473613223129;293.32600000000002;99.957999999999998;4;0.74099999999999999
The Forms;Red Gun;The Forms;2007;0.57656876559369374;0.41252805157967043;40.655070000000002;-73.948880000000003;145.08363;2.7570000000000001;3;0.067000000000000004;-9.0980000000000008;0;0.47499999999999998;0.44082644049887931;133.55500000000001;108.88800000000001;5;1.0
Crucial Conflict;Ride Out Dip;Planet CruCon;2008;0.61428226246982276;0.39937723178052909;41.884149999999998;-87.632409999999993;230.58240000000001;0.32800000000000001;6;0.41999999999999998;-5.79;0;0.48199999999999998;0.51875989799709943;223.95099999999999;147.99000000000001;4;0.64300000000000002
Fontella Bass;I Can't Rest;Rescued : The Best Of Fontella Bass;2006;0.55891624402671292;0.39257987775536779;38.627740000000003;-90.199510000000004;175.38567;2.3159999999999998;7;0.51700000000000002;-6.7539999999999996;1;0.54200000000000004;0.5479529419800353;160.72300000000001;124.82599999999999;4;0.51800000000000002
VHS Or Beta;Forever;Night On Fire;2004;0.67161063983589886;0.42197396827851685;38.254860000000001;-85.766400000000004;343.56200000000001;0.084000000000000005;8;0.63700000000000001;-5.8200000000000003;0;0.45200000000000001;0.52755535612329352;324.11000000000001;123.84699999999999;4;1.0
Joe Rogan;Fear Factor (Shiny Happy Jihad);Shiny Happy Jihad;2007;0.51099304190631334;0.3792228610861676;40.731969999999997;-74.174180000000007;183.97995;2.7280000000000002;10;0.0050000000000000001;-9.6890000000000001;0;0.14000000000000001;0.5331551918685794;181.56299999999999;58.164999999999999;4;0.60399999999999998
Kai Winding;Doodlin';The Incredible Kai Winding Trombones;1961;0.43053890741728074;0.31635400082229742;56.152999999999999;10.20452;212.92363;0.24099999999999999;5;0.53300000000000003;-15237;1;0.63500000000000001;0.33470654906922059;206.84899999999999;112.22199999999999;1;0.17899999999999999
Yami Bolo;Put Down Your Weapons;Live In Paris;2000;0.49550220710310122;0.32248257787586437;42.331679999999999;-83.047920000000005;219.40199999999999;0.0;0;0.64700000000000002;-9.0700000000000003;1;0.16800000000000001;0.26050600681503105;219.40199999999999;85.811000000000007;4;0.44900000000000001
Kai Winding;Doodlin';The Incredible Kai Winding Trombones;1961;0.43053890741728074;0.31635400082229742;56.152999999999999;10.20452;212.92363;0.24099999999999999;5;0.53300000000000003;-15237;1;0.63500000000000001;0.33470654906922059;206.84899999999999;112.22199999999999;1;0.17899999999999999
Yami Bolo;Put Down Your Weapons;Live In Paris;2000;0.49550220710310122;0.32248257787586437;42.331679999999999;-83.047920000000005;219.40199999999999;0.0;0;0.64700000000000002;-9.0700000000000003;1;0.16800000000000001;0.26050600681503105;219.40199999999999;85.811000000000007;4;0.44900000000000001
Sinch;The Arctic Ocean (Album Version);Sinch;2002;0.5379505190876106;0.40565775815007321;40.994709999999998;-77.60454;232202;2694;9;0.17999999999999999;-5.5510000000000002;0;0.40200000000000002;0.53172209842130014;215232;131.91499999999999;3;1.0
The Dillinger Escape Plan;Sugar Coated Sour;Calculating Infinity;1999;0.83996276815103699;0.54188897203364694;40.826239999999999;-74.479950000000002;144.01261;0.0;9;0.28000000000000003;-4.5270000000000001;0;0.30399999999999999;0.65209759123058098;140.75399999999999;71.706999999999994;5;0.38
Sinch;The Arctic Ocean (Album Version);Sinch;2002;0.5379505190876106;0.40565775815007321;40.994709999999998;-77.60454;232202;2694;9;0.17999999999999999;-5.5510000000000002;0;0.40200000000000002;0.53172209842130014;215232;131.91499999999999;3;1.0
The Dillinger Escape Plan;Sugar Coated Sour;Calculating Infinity;1999;0.83996276815103699;0.54188897203364694;40.826239999999999;-74.479950000000002;144.01261;0.0;9;0.28000000000000003;-4.5270000000000001;0;0.30399999999999999;0.65209759123058098;140.75399999999999;71.706999999999994;5;0.38
Justo Almario;In Your Dreams;Count Me In;1995;0.51638033990251087;0.40536080046519324;34.053489999999996;-118.24532000000001;243.43465;0.34499999999999997;7;0.76800000000000002;-8.8640000000000008;1;0.65700000000000003;0.3701194801584678;227.51499999999999;216.55699999999999;7;1.0
Sade;All About Our Love;Lovers Rock;2000;0.77149214952216927;0.51734228595332576;7.3788400000000003;3.89527;160.62648999999999;0.20100000000000001;4;0.51900000000000002;-8.2110000000000003;1;0.52100000000000002;0.64068828077263018;147.34200000000001;161.99100000000001;4;0.65200000000000002
Justo Almario;In Your Dreams;Count Me In;1995;0.51638033990251087;0.40536080046519324;34.053489999999996;-118.24532000000001;243.43465;0.34499999999999997;7;0.76800000000000002;-8.8640000000000008;1;0.65700000000000003;0.3701194801584678;227.51499999999999;216.55699999999999;7;1.0
Sade;All About Our Love;Lovers Rock;2000;0.77149214952216927;0.51734228595332576;7.3788400000000003;3.89527;160.62648999999999;0.20100000000000001;4;0.51900000000000002;-8.2110000000000003;1;0.52100000000000002;0.64068828077263018;147.34200000000001;161.99100000000001;4;0.65200000000000002
BoDeans;Back Then;Mr. Sad Clown;2010;0.61760869398748375;0.4059673692017926;43.01437;-88.235460000000003;216.08444;0.0;9;0.57099999999999995;-5.8920000000000003;1;0.52000000000000002;0.35528553642308941;211.62100000000001;147.94399999999999;4;0.77600000000000002
Alexander O'Neal;Secret Lovers (Featuring Mica Paris);Alex Loves...;2008;0.60912387481759689;0.46236783998692382;44.979030000000002;-93.264930000000007;268.27710000000002;0.98999999999999999;0;0.38700000000000001;-6.5899999999999999;1;0.48699999999999999;0.48456252996792964;262.57100000000003;160.03299999999999;4;0.82199999999999995
Swallow The Sun;Doomed To Walk The Earth;Hope;2007;0.65250864370670913;0.49381442969643147;62.240490000000001;25.751290000000001;509.49178999999998;0.0;3;0.45900000000000002;-6.6639999999999997;1;0.56000000000000005;0.62129165355602134;479.29500000000002;165.90799999999999;4;0.51900000000000002
Motograter;Red (Main Version);Motograter;2003;0.63231964076007963;0.39425271503998616;34.419249999999998;-119.69887;226.92526000000001;0.0;5;0.85799999999999998;-4.8300000000000001;1;0.56299999999999994;0.77057885988073138;226.92500000000001;143.93199999999999;4;0.97999999999999998
The Distillers;Ask The Angels;The Distillers;2000;0.68109069174255943;0.48853612540190205;37.167929999999998;-95.845020000000005;190.95464999999999;0.0;8;0.54000000000000004;-4.8019999999999996;1;0.38800000000000001;0.6251065614685144;179.65899999999999;140.82300000000001;3;0.57899999999999996
Sade;Morning Bird;Soldier of Love;2010;0.77149214952216927;0.51734228595332576;7.3788400000000003;3.89527;234.26567;2.9140000000000001;7;0.79400000000000004;-17279;0;0.81699999999999995;0.68743428213781843;221.90100000000001;87.552999999999997;5;1.0
Danny Barnes;Big Girl Blues;Get Myself Together;2005;0.47498345822785915;0.43525232354235893;31.168900000000001;-100.07715;169482;2.9489999999999998;4;0.98699999999999999;-12427;1;0.63800000000000001;0.23962909777363708;162.30699999999999;83.277000000000001;1;0.20599999999999999
Nickelback;Savin' Me;NOW (That's What I Call Music) 22;2005;0.84745171321799107;0.77996800459717797;49.260440000000003;-123.11403;217.62567000000001;0.0;0;0.48699999999999999;-4.2779999999999996;0;0.53700000000000003;0.83645530639984811;207.16300000000001;164.02500000000001;4;0.29399999999999998
Terry Riley;Peace Dance;Lisbon Concert;1992;0.60981436036840986;0.40976263095367732;39.095509999999997;-120.95071;349.20443999999998;2.5659999999999998;6;0.68700000000000006;-16387;0;0.69399999999999995;0.43016063701845586;344.64800000000002;95.073999999999998;7;0.55500000000000005
Nightfall;So(u)l Invictus;Lyssa - Rural Gods And Astonishing Punishments;2004;0.54306114337534006;0.35336476702347569;4.6563699999999999;-74.117789999999999;190.87628000000001;107;7;0.37;-4.6699999999999999;0;0.42999999999999999;0.34092275586437804;187.06;105.06100000000001;4;0.59599999999999997
Bill Cosby;Fat Albert's Car;20th Century Masters: The Millennium Collection: Best Of Bill Cosby;1973;0.58573548789891605;0.38384536725531265;39.952269999999999;-75.162369999999996;498.33751000000001;0.46600000000000003;8;0.10199999999999999;-17.315000000000001;1;0.11899999999999999;0.37598430150044215;488.39100000000002;70.534999999999997;1;0.65700000000000003
Every Time I Die;Your Touch Versus Death;The Burial Plot Bidding War;2000;0.84242331806690451;0.56485575047668202;42.885440000000003;-78.878460000000004;215.43137999999999;10.733000000000001;10;0.20799999999999999;-9.1709999999999994;1;0.44400000000000001;0.52973060722890153;201.19499999999999;187.40100000000001;4;0.025000000000000001
Mary Black & General Humbert;Isle of St. Helena;Holding Up Half the Sky: Voices of Celtic Women;1984;0.59711336088534517;0.37655698104593144;53.419609999999999;-8.2405500000000007;303.75137999999998;0.17699999999999999;7;0.79100000000000004;-10273;1;0.76400000000000001;0.37598430150044215;299.44499999999999;99.236999999999995;3;0.84899999999999998
Moros Eros;Safety Net (Album Version);Jealous Me Was Killed By Curiosity;2007;0.60553821894303461;0.3075400851277596;33.953189999999999;-84.545879999999997;224.41750999999999;0.0;2;0.14399999999999999;-5.8789999999999996;0;0.16800000000000001;0.4733465411087876;211.55699999999999;90.290999999999997;1;1.0
Curtis Mayfield;You Better Stop;Heartbeat;1979;0.7869212313686974;0.49530669341111583;41.884149999999998;-87.632409999999993;411.92444;0.40200000000000002;8;0.38100000000000001;-9.6329999999999991;1;0.39600000000000002;0.30416950343527516;402.93000000000001;237.46600000000001;4;0.35199999999999998
Blue Rodeo;Fools Like You;Lost Together;1992;0.63642364495006976;0.44793548047950221;43.648560000000003;-79.385329999999996;280.65913999999998;0.33400000000000002;7;0.34499999999999997;-6.0330000000000004;1;0.58799999999999997;0.4944895175021134;269.52600000000001;126.09999999999999;4;0.41499999999999998
Jacques Dutronc;L'Aventurier;En Vogue;1969;0.61295315423906394;0.45454192915129765;48.856920000000002;2.3412099999999998;151.09179;4.5279999999999996;2;0.26300000000000001;-7.2460000000000004;1;0.40400000000000003;0.49944583480063209;144.81700000000001;98.733000000000004;4;0.28799999999999998
Benga;The Future;GetDarker Presents THIS IS DUBSTEP 2;2006;0.70382388986646494;0.46473606069547019;51.506320000000002;-0.12714;277.55056999999999;0.0;11;0.014999999999999999;-8.5250000000000004;0;0.33600000000000002;0.583748834895779;274.14600000000002;87.468000000000004;5;1.0
Mariah Carey;Honey;Greatest Hits;1997;0.93493526739820831;0.78700546868922994;40.714550000000003;-74.00712;301.19137999999998;2.6059999999999999;5;0.57299999999999995;-7.4880000000000004;0;0.59999999999999998;0.67907729623360824;288.72899999999998;95.929000000000002;4;1.0
James Horner;Rescue And Breakout;The Missing;2003;0.67951920779280617;0.49182870435313802;34.053489999999996;-118.24532000000001;203.54567;0.42099999999999999;11;0.14899999999999999;-16.486999999999998;0;0.32800000000000001;0.3651438041452445;193.32900000000001;95.543000000000006;1;0.67900000000000005
Dave Valentin;Sunshower;Sunshower;1999;0.49899167275479245;0.32530467382967532;51.735689999999998;0.47791;277.21098000000001;0.060999999999999999;10;0.71199999999999997;-12183;1;0.67500000000000004;0.21508031850922793;257.80500000000001;82.763000000000005;3;1.0
Onesidezero;Eight (Album Version);Is This Room Getting Smaller?;2001;0.59664239604087244;0.33810400972284838;34.053489999999996;-118.24532000000001;281.12934000000001;0.0;6;0.33200000000000002;-6.7649999999999997;0;0.54300000000000004;0.4454545254934259;277.87299999999999;151.74600000000001;1;0.26100000000000001
Britny Fox;Over And Out [Album Version];Bite Down Hard;1991;0.58365409909267885;0.38833264948402829;39.952269999999999;-75.162369999999996;285.02159;0.22500000000000001;11;0.96699999999999997;-12.159000000000001;1;0.57999999999999996;0.48456252996792964;267.52300000000002;149.00999999999999;4;0.17199999999999999
Olivia Ruiz;Enervé;J'Aime Pas L'Amour;2004;0.62120174840507292;0.37436568024496292;43.211829999999999;2.3584000000000001;230.24280999999999;0.0;8;0.70099999999999996;-5.1059999999999999;1;0.59099999999999997;0.4715782477005801;226.97499999999999;104.0;4;0.95299999999999996
Jimmy Page;Wailing Sounds;Get the Led Out - Led Zeppelin Salute;2004;0.73182221865142949;0.4249403308027947;51.485500000000002;-0.37196000000000001;157.02159;0.0;2;0.47099999999999997;-4.8129999999999997;0;0.41199999999999998;0.49944583480063209;153.03700000000001;184.45599999999999;4;0.28000000000000003
Rihanna;Good Girl Gone Bad;Good Girl Gone Bad: Reloaded;2007;0.91786390584761912;0.90820261920848189;13.11199;-59.598950000000002;213.26321999999999;0.22900000000000001;5;0.60899999999999999;-6.1459999999999999;0;0.61499999999999999;0.70514800524097421;205.69999999999999;94.986999999999995;4;1.0
Martha Wainwright;C'est Toujours la Même Histoire;Sans Fusils_ Ni Souliers_ A Paris: Martha Wainwright's Piaf Record;2009;0.70424476603767505;0.49756873428189957;40.714550000000003;-74.00712;287.08526000000001;0.071999999999999995;10;0.51300000000000001;-11574;0;0.51600000000000001;0.59711670292271968;287.08499999999998;82.123999999999995;7;0.73999999999999999
The Smashing Pumpkins;Soot and Stars;Rarities & B-Sides;2001;0.88792045019263655;0.64722472377957974;41.884149999999998;-87.632409999999993;399.98649;0.14000000000000001;7;0.73699999999999999;-9.2720000000000002;1;0.68200000000000005;0.57710792350647655;389.55500000000001;66.409999999999997;4;1.0
MC5;Future/Now (LP Version);High Time;1971;0.65486082234304266;0.4514660603634324;42.251469999999998;-83.18186;381.30892999999998;7.4249999999999998;2;0.5;-11996;0;0.54200000000000004;0.26633059004061377;369.90499999999997;171.94399999999999;7;0.56999999999999995
Dynamite Deluxe;Eimsbush bis 0711;Hamburg City Heftig Vol.1;2000;0.63340234220212832;0.41483494074327226;51.164180000000002;10.45415;152.92035999999999;0.0;11;0.82299999999999995;-7.1319999999999997;1;0.58699999999999997;0.34092275586437804;149.72800000000001;152.34299999999999;4;0.78200000000000003
Cali;C'est Toujours Le Matin;Menteur / L'Amour Parfait;2003;0.61688454403656334;0.34384449941445117;42.548430000000003;2.3859599999999999;210.18077;0.28699999999999998;9;0.92900000000000005;-10.893000000000001;0;0.84899999999999998;0.65480066243638213;194.56;189.85900000000001;4;1.0
Terry Callier;Java Sparrow;Timepeace;1998;0.70682767130445823;0.4161730646266773;41.884149999999998;-87.632409999999993;315.08852999999999;0.65300000000000002;7;0.66700000000000004;-12.93;1;0.98799999999999999;0.40723301490110481;300.29199999999997;118.60599999999999;4;1.0
Al Di Meola;Splendido Sundance;Splendido Hotel;1980;0.6430166662617105;0.46151720449793504;40.717399999999998;-74.043229999999994;291.02974999999998;0.10199999999999999;0;0.46400000000000002;-13.739000000000001;1;0.45100000000000001;0.49944583480063209;286.29599999999999;209.58099999999999;4;0.01
Sick Of It All;Burn 'Em Down (LP Version);Built To Last;1997;0.69062625611963147;0.42080184950700561;40.714550000000003;-74.00712;175.41179;0.14199999999999999;9;0.38300000000000001;-7.4969999999999999;1;0.35999999999999999;0.52378736269643011;172.83199999999999;96.703000000000003;4;0.69699999999999995
Static-X;Transmission (Album Version);Shadow Zone;2003;0.76800423477358915;0.56081976926185706;32.614359999999998;-86.680729999999997;98.899140000000003;0.0;0;0.54100000000000004;-3.8050000000000002;0;0.48799999999999999;0.79152055340754235;98.899000000000001;85.465999999999994;5;1.0
Tinariwen;Chatma;Amassakoul;2003;0.64783484000582048;0.47245177187094001;17.579750000000001;-3.9988299999999999;336.32607999999999;0.0;9;0.048000000000000001;-12.327999999999999;1;0.033000000000000002;0.56375520839129589;326.50200000000001;105.98099999999999;4;1.0
Jake Hess;I Know Where I Am Now;Special Homecoming Moments;2004;0.37455343568216087;0.32754381337812372;35.830730000000003;-85.978740000000002;298.89260999999999;0.0;10;0.34999999999999998;-15102;1;0.41199999999999998;0.25383473613223129;293.32600000000002;99.957999999999998;4;0.74099999999999999
The Forms;Red Gun;The Forms;2007;0.57656876559369374;0.41252805157967043;40.655070000000002;-73.948880000000003;145.08363;2.7570000000000001;3;0.067000000000000004;-9.0980000000000008;0;0.47499999999999998;0.44082644049887931;133.55500000000001;108.88800000000001;5;1.0
Crucial Conflict;Ride Out Dip;Planet CruCon;2008;0.61428226246982276;0.39937723178052909;41.884149999999998;-87.632409999999993;230.58240000000001;0.32800000000000001;6;0.41999999999999998;-5.79;0;0.48199999999999998;0.51875989799709943;223.95099999999999;147.99000000000001;4;0.64300000000000002
Fontella Bass;I Can't Rest;Rescued : The Best Of Fontella Bass;2006;0.55891624402671292;0.39257987775536779;38.627740000000003;-90.199510000000004;175.38567;2.3159999999999998;7;0.51700000000000002;-6.7539999999999996;1;0.54200000000000004;0.5479529419800353;160.72300000000001;124.82599999999999;4;0.51800000000000002
VHS Or Beta;Forever;Night On Fire;2004;0.67161063983589886;0.42197396827851685;38.254860000000001;-85.766400000000004;343.56200000000001;0.084000000000000005;8;0.63700000000000001;-5.8200000000000003;0;0.45200000000000001;0.52755535612329352;324.11000000000001;123.84699999999999;4;1.0
Joe Rogan;Fear Factor (Shiny Happy Jihad);Shiny Happy Jihad;2007;0.51099304190631334;0.3792228610861676;40.731969999999997;-74.174180000000007;183.97995;2.7280000000000002;10;0.0050000000000000001;-9.6890000000000001;0;0.14000000000000001;0.5331551918685794;181.56299999999999;58.164999999999999;4;0.60399999999999998
Kai Winding;Doodlin';The Incredible Kai Winding Trombones;1961;0.43053890741728074;0.31635400082229742;56.152999999999999;10.20452;212.92363;0.24099999999999999;5;0.53300000000000003;-15237;1;0.63500000000000001;0.33470654906922059;206.84899999999999;112.22199999999999;1;0.17899999999999999
Yami Bolo;Put Down Your Weapons;Live In Paris;2000;0.49550220710310122;0.32248257787586437;42.331679999999999;-83.047920000000005;219.40199999999999;0.0;0;0.64700000000000002;-9.0700000000000003;1;0.16800000000000001;0.26050600681503105;219.40199999999999;85.811000000000007;4;0.44900000000000001
Sinch;The Arctic Ocean (Album Version);Sinch;2002;0.5379505190876106;0.40565775815007321;40.994709999999998;-77.60454;232202;2694;9;0.17999999999999999;-5.5510000000000002;0;0.40200000000000002;0.53172209842130014;215232;131.91499999999999;3;1.0
The Dillinger Escape Plan;Sugar Coated Sour;Calculating Infinity;1999;0.83996276815103699;0.54188897203364694;40.826239999999999;-74.479950000000002;144.01261;0.0;9;0.28000000000000003;-4.5270000000000001;0;0.30399999999999999;0.65209759123058098;140.75399999999999;71.706999999999994;5;0.38
